name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
Robert Macias,44651 Nicole Throughway Suite 401,Ochoaborough,43054,533-423-9671,Ophthalmologist,8,36.78,1,0,Surburban,1,Web,Discount,0.6665964631742691
Tyler Mora,2242 Roberts Dam Apt. 339,South Robert,11504,001.663.5215x6811,Insurance underwriter,1,29.99,0,1,Urban,0,Phone,Buy One Get One,0.9479814573565286
Amber Alvarez,442 Krista Passage Suite 034,Abigailside,54506,229-837-8866x467,"Lecturer, higher education",9,478.66,0,1,Surburban,0,Multichannel,No Offer,0.7713857318862044
Rachel Howard,037 Martin Track Suite 717,Lake Frank,56211,155-143-2647x20377,Actor,3,337.56,1,0,Urban,1,Web,Buy One Get One,1.0461608742881825
Kayla Rios,398 Sean Fields,South Peggy,69290,(739)656-8075x169,"Surveyor, building",1,586.93,0,1,Rural,1,Web,Discount,2.0268728346694016
Katherine Ramirez,272 Martin Point Suite 937,South Julieville,65055,(653)509-1441x6697,Building control surveyor,10,29.99,1,0,Urban,0,Web,Buy One Get One,0.667598217503147
Stephanie Walker,99113 Deborah Village Apt. 425,Port Judy,86575,(955)579-4694x5842,Biomedical scientist,2,83.34,1,0,Urban,1,Phone,No Offer,1.2068007403126693
Annette Mckee,658 Nelson Springs,Jacobberg,35967,(696)381-7342x60731,Diagnostic radiographer,8,221.48,0,1,Urban,1,Web,No Offer,0.5393925462792002
Lisa Jones DVM,902 Rivera Pine Suite 324,Navarroside,32167,(225)500-1358x7255,Broadcast engineer,5,237.49,1,1,Urban,0,Web,Buy One Get One,0.9837462325101785
Savannah Wright,445 Harper Court Apt. 813,Sarahside,7441,001-905-087-1516x09507,"Engineer, electrical",10,204.64,1,0,Urban,0,Phone,No Offer,0.6559059095185544
Kristin Griffin,7993 Amy Valleys Apt. 691,Markview,83478,(342)885-9105,Insurance risk surveyor,6,271.03,0,1,Surburban,0,Multichannel,Buy One Get One,2.2610072958130067
Robert Sims,6099 Jennifer Walks Apt. 576,East Kathleen,94055,689.768.2143x24292,Agricultural engineer,8,132.83,0,1,Surburban,1,Phone,Buy One Get One,0.37962305785350137
